"GEO_ID","NAME","B25024_001E","B25024_001EA","B25024_001M","B25024_001MA","B25024_002E","B25024_002EA","B25024_002M","B25024_002MA","B25024_003E","B25024_003M","B25024_003MA","B25024_003EA","B25024_004E","B25024_004M","B25024_004MA","B25024_004EA","B25024_005E","B25024_005EA","B25024_005M","B25024_005MA","B25024_006E","B25024_006EA","B25024_006M","B25024_006MA","B25024_007E","B25024_007M","B25024_007MA","B25024_007EA","B25024_008E","B25024_008M","B25024_008MA","B25024_008EA","B25024_009E","B25024_009M","B25024_009MA","B25024_009EA","B25024_010E","B25024_010EA","B25024_010M","B25024_010MA","B25024_011E","B25024_011EA","B25024_011M","B25024_011MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!1, detached","Annotation of Estimate!!Total:!!1, detached","Margin of Error!!Total:!!1, detached","Annotation of Margin of Error!!Total:!!1, detached","Estimate!!Total:!!1, attached","Margin of Error!!Total:!!1, attached","Annotation of Margin of Error!!Total:!!1, attached","Annotation of Estimate!!Total:!!1, attached","Estimate!!Total:!!2","Margin of Error!!Total:!!2","Annotation of Margin of Error!!Total:!!2","Annotation of Estimate!!Total:!!2","Estimate!!Total:!!3 or 4","Annotation of Estimate!!Total:!!3 or 4","Margin of Error!!Total:!!3 or 4","Annotation of Margin of Error!!Total:!!3 or 4","Estimate!!Total:!!5 to 9","Annotation of Estimate!!Total:!!5 to 9","Margin of Error!!Total:!!5 to 9","Annotation of Margin of Error!!Total:!!5 to 9","Estimate!!Total:!!10 to 19","Margin of Error!!Total:!!10 to 19","Annotation of Margin of Error!!Total:!!10 to 19","Annotation of Estimate!!Total:!!10 to 19","Estimate!!Total:!!20 to 49","Margin of Error!!Total:!!20 to 49","Annotation of Margin of Error!!Total:!!20 to 49","Annotation of Estimate!!Total:!!20 to 49","Estimate!!Total:!!50 or more","Margin of Error!!Total:!!50 or more","Annotation of Margin of Error!!Total:!!50 or more","Annotation of Estimate!!Total:!!50 or more","Estimate!!Total:!!Mobile home","Annotation of Estimate!!Total:!!Mobile home","Margin of Error!!Total:!!Mobile home","Annotation of Margin of Error!!Total:!!Mobile home","Estimate!!Total:!!Boat, RV, van, etc.","Annotation of Estimate!!Total:!!Boat, RV, van, etc.","Margin of Error!!Total:!!Boat, RV, van, etc.","Annotation of Margin of Error!!Total:!!Boat, RV, van, etc.",
"1400000US08059012022","Census Tract 120.22, Jefferson County, Colorado","2369","null","282","null","1629","null","272","null","61","55","null","null","0","18","null","null","9","null","15","null","161","null","76","null","403","146","null","null","47","42","null","null","59","87","null","null","0","null","18","null","0","null","18","null",
"1400000US08059012023","Census Tract 120.23, Jefferson County, Colorado","1323","null","161","null","814","null","94","null","489","173","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","20","21","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012024","Census Tract 120.24, Jefferson County, Colorado","2227","null","183","null","1267","null","151","null","565","142","null","null","0","18","null","null","9","null","14","null","30","null","24","null","81","59","null","null","159","96","null","null","116","70","null","null","0","null","18","null","0","null","18","null",
"1400000US08059012026","Census Tract 120.26, Jefferson County, Colorado","1652","null","192","null","1536","null","206","null","103","77","null","null","0","13","null","null","4","null","8","null","0","null","13","null","9","15","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012027","Census Tract 120.27, Jefferson County, Colorado","1301","null","178","null","1269","null","177","null","11","18","null","null","4","6","null","null","15","null","14","null","0","null","13","null","0","13","null","null","0","13","null","null","2","3","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012030","Census Tract 120.30, Jefferson County, Colorado","1622","null","145","null","1559","null","153","null","19","28","null","null","11","17","null","null","9","null","14","null","13","null","20","null","11","18","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012031","Census Tract 120.31, Jefferson County, Colorado","1573","null","106","null","1561","null","107","null","0","13","null","null","0","13","null","null","0","null","13","null","12","null","18","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012032","Census Tract 120.32, Jefferson County, Colorado","1155","null","118","null","1133","null","118","null","14","17","null","null","0","13","null","null","0","null","13","null","0","null","13","null","2","3","null","null","0","13","null","null","0","13","null","null","6","null","10","null","0","null","13","null",
"1400000US08059012033","Census Tract 120.33, Jefferson County, Colorado","1208","null","99","null","1187","null","100","null","11","18","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","10","null","16","null","0","null","13","null",
"1400000US08059012034","Census Tract 120.34, Jefferson County, Colorado","1561","null","208","null","1450","null","211","null","111","47","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012035","Census Tract 120.35, Jefferson County, Colorado","1764","null","133","null","1634","null","137","null","102","45","null","null","0","18","null","null","0","null","18","null","10","null","16","null","0","18","null","null","0","18","null","null","0","18","null","null","18","null","26","null","0","null","18","null",
"1400000US08059012036","Census Tract 120.36, Jefferson County, Colorado","1285","null","77","null","1227","null","79","null","0","13","null","null","10","16","null","null","0","null","13","null","39","null","32","null","9","16","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012037","Census Tract 120.37, Jefferson County, Colorado","1738","null","258","null","1684","null","268","null","9","14","null","null","0","13","null","null","18","null","28","null","27","null","42","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012038","Census Tract 120.38, Jefferson County, Colorado","1298","null","140","null","1151","null","147","null","27","32","null","null","0","13","null","null","44","null","45","null","40","null","34","null","36","20","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012039","Census Tract 120.39, Jefferson County, Colorado","2079","null","164","null","1802","null","173","null","104","36","null","null","12","16","null","null","11","null","17","null","19","null","22","null","104","48","null","null","8","12","null","null","19","22","null","null","0","null","18","null","0","null","18","null",
"1400000US08059012041","Census Tract 120.41, Jefferson County, Colorado","2091","null","204","null","1868","null","227","null","205","79","null","null","0","18","null","null","18","null","24","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08059012042","Census Tract 120.42, Jefferson County, Colorado","1411","null","132","null","1395","null","129","null","16","20","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012043","Census Tract 120.43, Jefferson County, Colorado","2508","null","330","null","1940","null","333","null","67","44","null","null","0","18","null","null","25","null","28","null","169","null","97","null","177","96","null","null","130","106","null","null","0","18","null","null","0","null","18","null","0","null","18","null",
"1400000US08059012044","Census Tract 120.44, Jefferson County, Colorado","1516","null","110","null","948","null","107","null","108","42","null","null","7","11","null","null","0","null","13","null","33","null","31","null","207","80","null","null","172","69","null","null","41","28","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012045","Census Tract 120.45, Jefferson County, Colorado","2321","null","240","null","1895","null","188","null","107","83","null","null","0","18","null","null","80","null","77","null","56","null","62","null","42","34","null","null","134","142","null","null","7","13","null","null","0","null","18","null","0","null","18","null",
"1400000US08059012046","Census Tract 120.46, Jefferson County, Colorado","812","null","65","null","655","null","60","null","122","36","null","null","0","13","null","null","0","null","13","null","12","null","13","null","0","13","null","null","0","13","null","null","14","21","null","null","9","null","12","null","0","null","13","null",
"1400000US08059012047","Census Tract 120.47, Jefferson County, Colorado","1750","null","168","null","1047","null","172","null","390","90","null","null","8","13","null","null","0","null","13","null","120","null","71","null","95","54","null","null","46","35","null","null","28","42","null","null","16","null","26","null","0","null","13","null",
"1400000US08059012048","Census Tract 120.48, Jefferson County, Colorado","965","null","81","null","537","null","69","null","123","48","null","null","0","13","null","null","46","null","59","null","0","null","13","null","9","13","null","null","141","64","null","null","85","35","null","null","24","null","27","null","0","null","13","null",
"1400000US08059012049","Census Tract 120.49, Jefferson County, Colorado","1454","null","170","null","1454","null","170","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","null","13","null",
"1400000US08059012050","Census Tract 120.50, Jefferson County, Colorado","1845","null","232","null","800","null","75","null","103","37","null","null","0","13","null","null","118","null","77","null","192","null","79","null","232","70","null","null","157","101","null","null","219","207","null","null","19","null","27","null","5","null","8","null",
