,income_total_count,census_tract,less_than_10000_percentage_total,10000_to_14999_percentage_total,15000_to_19999_percentage_total,20000_to_24999_percentage_total,25000_to_29999_percentage_total,30000_to_34999_percentage_total,35000_to_39999_percentage_total,40000_to_44999_percentage_total,45000_to_49999_percentage_total,50000_to_59999_percentage_total,60000_to_74999_percentage_total,75000_to_99999_percentage_total,100000_to_124999_percentage_total,125000_to_149999_percentage_total,150000_to_199999_percentage_total,200000_or_more_percentage_total,race_total_count,white_alone_percentage_total,black_or_african_american_alone_percentage_total,american_indian_and_alaska_native_alone_percentage_total,asian_alone_percentage_total,native_hawaiian_and_other_pacific_islander_alone_percentage_total,some_other_race_alone_percentage_total,home_own_rent_total,owner_occupied_percentage_total,renter_occupied_percentage_total,less_than_10000_standardized,10000_to_14999_standardized,15000_to_19999_standardized,20000_to_24999_standardized,25000_to_29999_standardized,30000_to_34999_standardized,35000_to_39999_standardized,40000_to_44999_standardized,45000_to_49999_standardized,50000_to_59999_standardized,60000_to_74999_standardized,75000_to_99999_standardized,100000_to_124999_standardized,125000_to_149999_standardized,150000_to_199999_standardized,200000_or_more_standardized,white_alone_standardized,black_or_african_american_alone_standardized,american_indian_and_alaska_native_alone_standardized,asian_alone_standardized,native_hawaiian_and_other_pacific_islander_alone_standardized,some_other_race_alone_standardized,owner_occupied_standardized,renter_occupied_standardized
30,"1,148",8001008549,0.058362369,0.007839721,0.00261324,0.006097561,0.020034843,0.034843206,0.013937282,0.040940767,0.011324042,0.027003484,0.093205575,0.154181185,0.24912892,0.135017422,0.041811847,0.103658537,"3,966",0.75315179,0.018154312,0.015380736,0.080433686,0.000504286,0.132375189,"1,273",0.835820896,0.164179104,0.183887783,0.028332717,0.015679443,0.018292683,0.094173442,0.195516935,0.079822616,0.249940024,0.059558339,0.092987805,0.337369872,0.352414136,0.24912892,0.455075113,0.107660455,0.155487805,0.690066254,0.039181852,0.076903681,0.27091681,0.016683869,0.26040002,0.855599035,0.144400965
31,"2,611",8001008550,0.027192646,0,0.021447721,0.00536193,0.010723861,0.015702796,0.026426656,0.039065492,0.00842589,0.037533512,0.106089621,0.26618154,0.177326695,0.074684029,0.147836078,0.036001532,"7,134",0.782450238,0.015138772,0.014858424,0.074432296,0.001401738,0.111718531,"2,662",0.875281743,0.124718257,0.085678418,0,0.128686327,0.016085791,0.050407325,0.088113664,0.151352669,0.238491627,0.044315629,0.129248465,0.384005376,0.608414948,0.177326695,0.251721908,0.380660047,0.054002298,0.726852333,0.032673513,0.074292122,0.250702922,0.046375262,0.219765561,0.89619319,0.10380681
32,533,8001008551,0.009380863,0.022514071,0.015009381,0,0,0.009380863,0,0,0.018761726,0.033771107,0.039399625,0.08630394,0.140712946,0.08630394,0.38836773,0.150093809,"1,494",0.797188755,0.00669344,0.002677376,0.103748327,0.000669344,0.089022758,183,0.912568306,0.087431694,0.029557164,0.081365752,0.090056285,0,0,0.052639175,0,0,0.098676538,0.116292441,0.142612139,0.197266148,0.140712946,0.290886722,1,0.225140713,0.745357485,0.014446232,0.013386881,0.349445201,0.022144653,0.175119885,0.934550615,0.065449385
33,"1,367",8001008552,0.02633504,0.010241405,0.041697147,0.012435991,0.008046818,0,0.049012436,0.018288222,0.084125823,0.082662765,0.097293343,0.198244331,0.147037308,0.103145574,0.080468178,0.040965618,"4,145",0.791314837,0.019300362,0.024366707,0.035946924,0.0026538,0.12641737,,,,0.082976278,0.03701239,0.250182882,0.037307974,0.037823931,0,0.280707588,0.111648099,0.442456355,0.284653232,0.352166088,0.453129899,0.147037308,0.347651313,0.207195841,0.061448427,0.737982405,0.041655335,0.121833534,0.12107646,0.087798609,0.248680179,,
34,"1,616",8001008553,0,0.026608911,0,0,0.023514851,0.012376238,0.037128713,0.006806931,0.011138614,0.036509901,0.040841584,0.127475248,0.142945545,0.219059406,0.20049505,0.11509901,"4,808",0.831946755,0.022046589,0.011439268,0.028078203,0.000831947,0.105657238,,,,0,0.096164484,0,0,0.110531162,0.069447228,0.212646265,0.041555754,0.058583088,0.125723611,0.147831501,0.291371994,0.142945545,0.738337932,0.516250538,0.172648515,0.788998382,0.047582426,0.057196339,0.094573027,0.02752422,0.207842172,,
35,"1,007",8001008554,0,0.034756703,0.008937438,0.018867925,0,0,0.007944389,0.119165839,0.034756703,0.135054618,0.09632572,0.135054618,0.191658391,0.128103277,0.032770606,0.056603774,"2,161",0.833410458,0.014807959,0.019435447,0.045812124,0,0.086534012,,,,0,0.125610568,0.053624628,0.056603774,0,0,0.045499684,0.72749768,0.182801471,0.465067111,0.348663649,0.308696269,0.191658391,0.431771045,0.084380352,0.08490566,0.790836155,0.03195953,0.097177233,0.154304434,0,0.170224183,,
36,"2,234",8001008555,0.03312444,0.032229185,0,0.034467323,0.019247986,0.072963295,0.049686661,0.020143241,0.023276634,0.188003581,0.117278424,0.2435094,0.078782453,0.058639212,0.017905103,0.010743062,"5,005",0.787612388,0.035164835,0.021778222,0.048551449,0.002797203,0.104095904,,,,0.104368277,0.11647613,0,0.10340197,0.090474831,0.409421564,0.284569057,0.122972834,0.122422512,0.647399428,0.424504726,0.556592915,0.078782453,0.197642984,0.046103478,0.016114593,0.733333742,0.075895104,0.108891109,0.16353103,0.092542971,0.204770816,,
37,"2,089",8001008556,0,0.005744375,0.01388224,0.033030158,0.006223073,0.022498803,0.015318334,0.000957396,0.030636668,0.082336046,0.080421254,0.28147439,0.138822403,0.10244136,0.148396362,0.037817137,"4,988",0.748396151,0.024458701,0.01904571,0.056936648,0.002004812,0.149157979,,,,0,0.020760146,0.083293442,0.099090474,0.029251451,0.126248345,0.087732277,0.005844823,0.161132315,0.283528158,0.291095337,0.643370034,0.138822403,0.345277763,0.38210271,0.056725706,0.684095244,0.052788407,0.095228549,0.191774065,0.06632741,0.293414053,,
38,197,8001008557,0,0,0,0,0.055837563,0,0,0.045685279,0.045685279,0,0.106598985,0,0.258883249,0.126903553,0.076142132,0.284263959,725,0.755862069,0.006896552,0.019310345,0.04137931,0,0.176551724,,,,0,0,0,0,0.262463523,0,0,0.278904885,0.240279874,0,0.385849086,0,0.258883249,0.427727386,0.196056794,0.426395939,0.693469183,0.0148846,0.096551724,0.139373828,0,0.347301279,,
39,"1,028",8001008558,0.031128405,0.028210117,0,0.015564202,0,0,0,0,0,0,0.060311284,0.045719844,0.344357977,0.296692607,0.063229572,0.114785992,"3,449",0.707451435,0.047550014,0.015076834,0.04899971,0.002029574,0.178892433,,,,0.09807918,0.101951235,0,0.046692607,0,0,0,0,0,0,0.218304648,0.104502501,0.344357977,1,0.162808511,0.172178988,0.63268653,0.102625628,0.075384169,0.165040864,0.067146647,0.351905771,,
40,"2,169",8001008559,0.005532503,0.004149378,0.008759797,0,0.038266482,0.008298755,0.009681881,0.044260028,0.015675426,0.080682342,0.131396957,0.211157215,0.192254495,0.113416321,0.100507146,0.035961272,"7,069",0.647191965,0.076814259,0.017682841,0.055453388,0.004102419,0.198755128,,,,0.017431777,0.014995832,0.052558783,0,0.179870953,0.046567104,0.055450773,0.270203841,0.08244427,0.277833549,0.475608618,0.482645064,0.192254495,0.38226878,0.258793763,0.053941909,0.557026903,0.165785683,0.088414203,0.186778148,0.135724891,0.390978397,,
41,578,8001008560,0.015570934,0,0,0,0.01384083,0,0,0,0.027681661,0.044982699,0.038062284,0.077854671,0.064013841,0.147058824,0.193771626,0.37716263,"1,960",0.914285714,0.008673469,0.009693878,0.033163265,0.001530612,0.032653061,,,,0.049060801,0,0,0,0.06505859,0,0,0,0.145590573,0.1549001,0.137771456,0.177953534,0.064013841,0.495660559,0.498938535,0.565743945,0.892380221,0.018719663,0.048469388,0.111700538,0.050638947,0.064233017,,
42,"1,678",8001008561,0,0,0.002979738,0.00476758,0.014302741,0.006555423,0.019070322,0.011323004,0.047675805,0.031585221,0.097139452,0.16090584,0.097735399,0.088796186,0.193087008,0.224076281,"4,352",0.925321691,0.007123162,0.005284926,0.03125,0,0.031020221,,,,0,0,0.017878427,0.014302741,0.067229794,0.036784682,0.109220934,0.069126009,0.250748961,0.108765235,0.351609058,0.367784778,0.097735399,0.299286817,0.497175727,0.336114422,0.906236598,0.015373685,0.026424632,0.105256276,0,0.061020997,,
43,"1,348",8001008562,0,0.03264095,0.008160237,0.043768546,0,0,0.022997033,0.026706231,0,0.087537092,0.09347181,0.171364985,0.18694362,0.152077151,0.087537092,0.086795252,"4,838",0.82120711,0.020463001,0.016329062,0.039892518,0.000826788,0.101281521,,,,0,0.117964244,0.048961424,0.131305638,0,0,0.131710278,0.163039354,0,0.301438212,0.338333546,0.391691395,0.18694362,0.512574792,0.22539744,0.130192878,0.77551407,0.044164621,0.081645308,0.134366011,0.027353545,0.199234542,,
44,"1,306",8001008563,0.014548239,0.013016845,0,0.020673813,0,0.029096478,0,0.004594181,0.029096478,0.058192956,0.096477795,0.17151608,0.210566616,0.275650842,0.052833078,0.0237366,"3,720",0.824731183,0.012634409,0.016397849,0.022580645,0.002688172,0.120967742,,,,0.045838499,0.04704282,0,0.06202144,0,0.163270114,0,0.028047097,0.153031745,0.200390258,0.349214104,0.392036753,0.210566616,0.929078904,0.136038795,0.0356049,0.779938768,0.027268427,0.081989247,0.076056148,0.088935785,0.237960018,,
45,372,8001008564,0,0,0.034946237,0,0.153225806,0,0.077956989,0.107526882,0,0.10483871,0.120967742,0.040322581,0.185483871,0.174731183,0,0,"1,003",0.821535394,0.014955135,0.023928215,0.027916251,0.000997009,0.110667996,,,,0,0,0.209677419,0,0.720235312,0,0.446480938,0.656442799,0,0.36101717,0.437858698,0.092165899,0.185483871,0.588930019,0,0,0.77592625,0.032277174,0.119641077,0.094027541,0.032985157,0.217699016,,
46,"2,178",8001008565,0.044077135,0,0.039485767,0.017447199,0.02020202,0.076675849,0.032139578,0.032598714,0.048668503,0.141873278,0.07943067,0.084022039,0.105601469,0.057392103,0.13728191,0.083103765,"5,711",0.757485554,0.012081947,0.018210471,0.021362283,0.002276309,0.188583435,,,,0.138877957,0,0.236914601,0.052341598,0.094959254,0.430253957,0.184072126,0.199012479,0.25597002,0.488547498,0.287509788,0.192050374,0.105601469,0.193439612,0.353484338,0.124655647,0.695507572,0.026076068,0.091052355,0.071952461,0.075309658,0.370969293,,
47,678,8001008603,0.126843658,0.113569322,0.116519174,0.076696165,0.026548673,0.025073746,0.041297935,0.079646018,0.101769912,0.053097345,0.061946903,0.051622419,0.05899705,0.013274336,0.053097345,0,"1,723",0.551944283,0.017411492,0.042367963,0.016831109,0.008125363,0.363319791,713,0.4628331,0.5371669,0.399658192,0.410439015,0.699115044,0.230088496,0.124791587,0.140697216,0.236524537,0.48623241,0.535254724,0.182843277,0.224224985,0.1179941,0.05899705,0.044741042,0.136719251,0,0.437437335,0.037578648,0.211839814,0.056690554,0.268820412,0.714699495,0.471899109,0.528100891
48,"1,117",8001008604,0.051924799,0.022381379,0.014324082,0.014324082,0.000895255,0.005371531,0.036705461,0.032229185,0.094897046,0.097582811,0.170993733,0.21396598,0.099373321,0.080572963,0.042972247,0.021486124,"3,808",0.663077731,0.039653361,0.028361345,0.011029412,0.00210084,0.255777311,"1,163",0.683576956,0.316423044,0.163604326,0.080886202,0.085944494,0.042972247,0.004208132,0.030141465,0.210222186,0.196756535,0.499107164,0.336031132,0.618934372,0.489065098,0.099373321,0.271570512,0.110648346,0.032229185,0.5769725,0.085582542,0.141806723,0.037149274,0.069504437,0.503148795,0.698982682,0.301017318
49,"1,360",8001008605,0.055882353,0.041176471,0.030147059,0.05,0.017647059,0.014705882,0.007352941,0.063970588,0.026470588,0.158088235,0.033088235,0.119117647,0.101470588,0.083088235,0.083823529,0.113970588,"3,421",0.745396083,0.010230927,0.031569716,0.022508039,0.004969307,0.185325928,"1,310",0.697709924,0.302290076,0.176073763,0.148811579,0.180882353,0.15,0.082949702,0.082519648,0.042112299,0.390535198,0.139220986,0.544384488,0.119767232,0.272268908,0.101470588,0.280048216,0.215835465,0.170955882,0.680328466,0.022081072,0.157848582,0.075811594,0.164405117,0.364561333,0.713521546,0.286478454
50,"2,393",8001008606,0.01671542,0.045967405,0.017969076,0.028834099,0.017969076,0.071876306,0.065190138,0.127455077,0.044295863,0.079398245,0.101546176,0.134977016,0.124111993,0.023819473,0.066443794,0.03343084,"4,809",0.658140986,0.020794344,0.029112082,0.01393221,0.004158869,0.27386151,"2,143",0.496033598,0.503966402,0.052666839,0.166125994,0.107814459,0.086502298,0.08446334,0.403322105,0.373361699,0.7781028,0.232972295,0.273411698,0.367559779,0.308518894,0.124111993,0.08028334,0.171084746,0.05014626,0.5707741,0.044879747,0.145560408,0.046926483,0.137592481,0.538722876,0.506053119,0.493946881
51,"1,467",8001008705,0.134969325,0.027948194,0.021131561,0.037491479,0.073619632,0.087252897,0.021131561,0.091342877,0.0334015,0.080436264,0.113156101,0.126107703,0.027948194,0.066802999,0.035446489,0.021813224,"4,072",0.500491159,0.035117878,0.031925344,0.004666012,0.000736739,0.427062868,"1,528",0.594240838,0.405759162,0.425260493,0.101004645,0.126789366,0.112474438,0.346047835,0.489605325,0.121026213,0.557640775,0.175673833,0.276986169,0.409583433,0.288246178,0.027948194,0.225158962,0.091270429,0.032719836,0.37283464,0.075793758,0.159626719,0.015716065,0.024374346,0.840090807,0.60708085,0.39291915
52,"1,701",8001008706,0.052910053,0.097001764,0.032921811,0.092886537,0.005291005,0.007054674,0.174603175,0.054085832,0.032921811,0.102880658,0.148148148,0.052910053,0.071722516,0.047031158,0.027630805,0,"4,224",0.453361742,0.034327652,0.04592803,0.008285985,0.002367424,0.455729167,"1,598",0.508760951,0.491239049,0.166708659,0.350563936,0.197530864,0.278659612,0.024870281,0.039586145,1,0.33018957,0.173150929,0.354274525,0.536241763,0.120937264,0.071722516,0.158518133,0.071145987,0,0.313660637,0.074088238,0.229640152,0.027908861,0.078324129,0.896481318,0.519145999,0.480854001
53,"2,771",8001008709,0.075063154,0.167809455,0.070371707,0.035366294,0.009743775,0.041501263,0.040779502,0.129916997,0.017322266,0.07867196,0.097798629,0.086972212,0.05268856,0.033922772,0.023818116,0.038253338,"6,332",0.474731522,0.065382186,0.026531901,0.007738471,0,0.425615919,"2,448",0.402777778,0.597222222,0.236508509,0.606462613,0.422230242,0.106098881,0.045800449,0.232877533,0.23355533,0.793132621,0.091105758,0.2709107,0.353995036,0.198793628,0.05268856,0.114336423,0.061328773,0.057380007,0.340491766,0.141112215,0.132659507,0.026064725,0,0.837244461,0.410119012,0.589880988
54,"1,382",8001008801,0.025325615,0.057163531,0.005788712,0.075253256,0.081765557,0.03617945,0.033285094,0.039797395,0.052821997,0.167149059,0.159913169,0.080318379,0.093342981,0.065846599,0.024602026,0.001447178,"4,114",0.509722897,0.016285853,0.035245503,0.008264463,0,0.430481283,"1,394",0.62625538,0.37374462,0.079795787,0.206588743,0.034732272,0.225759768,0.384337619,0.203015052,0.190632811,0.242959835,0.277815152,0.575585874,0.578826809,0.183584867,0.093342981,0.221935423,0.063347246,0.002170767,0.384425679,0.03514922,0.176227516,0.027836371,0,0.846815295,0.640014843,0.359985157
55,"1,167",8001008802,0.019708655,0.032562125,0.013710368,0.053984576,0.032562125,0.051413882,0.05227078,0.095115681,0.1302485,0.05227078,0.064267352,0.167095116,0.068551842,0.11739503,0.048843188,0,"3,504",0.498858447,0.018835616,0.03652968,0.00913242,0.000285388,0.436358447,"1,143",0.63079615,0.36920385,0.062097904,0.117679373,0.082262211,0.161953728,0.153057718,0.288500567,0.299369011,0.580673438,0.685036708,0.179996959,0.232624158,0.381931693,0.068551842,0.395678986,0.125765309,0,0.370784666,0.04065229,0.182648402,0.030759825,0.009441813,0.858376477,0.644686023,0.355313977
56,724,8001008901,0.023480663,0.044198895,0.031767956,0.03038674,0.037292818,0.046961326,0.044198895,0.022099448,0.033149171,0.098066298,0.089779006,0.312154696,0.113259669,0.035911602,0.019337017,0.017955801,"1,887",0.541070482,0.013778484,0.047164812,0.010598834,0.002649709,0.384737679,711,0.624472574,0.375527426,0.073982724,0.159734607,0.190607735,0.091160221,0.175294259,0.263515781,0.253139126,0.134915316,0.174346722,0.337696043,0.324966953,0.713496448,0.113259669,0.121039761,0.049790482,0.026933702,0.423784581,0.029737648,0.235824059,0.035699002,0.087663254,0.756831396,0.638180835,0.361819165
57,"1,437",8001009001,0.103688239,0.025052192,0,0.020876827,0.059846903,0.033402923,0.060542797,0.111343076,0.054279749,0.033402923,0.077244259,0.229645094,0.076548365,0.066805846,0.025748086,0.021572721,"3,815",0.610747051,0.04587156,0.040891219,0.033289646,0.002359109,0.266841415,"1,460",0.639726027,0.360273973,0.326700246,0.090538509,0,0.06263048,0.281309357,0.187435024,0.346745113,0.679740352,0.285482142,0.115024581,0.279595784,0.524903072,0.076548365,0.225168555,0.066298213,0.032359081,0.511267978,0.099003074,0.204456094,0.112126214,0.078049019,0.524913395,0.653872364,0.346127636
58,"1,413",8001009003,0.008492569,0.007077141,0.018400566,0.033262562,0.016277424,0.007077141,0.026893135,0.044585987,0.058740269,0.101910828,0.212314225,0.050955414,0.089171975,0.198867657,0.032554848,0.093418259,"3,509",0.551439156,0.025648333,0.037332573,0.042177258,0.001424907,0.341977771,,,,0.026758332,0.025576755,0.110403397,0.099787686,0.076511756,0.039712215,0.15402432,0.272193798,0.308942063,0.350934867,0.768499342,0.116469518,0.089171975,0.670281809,0.083824801,0.140127389,0.436803116,0.055355951,0.186662867,0.142061477,0.047141796,0.672716837,,
59,"1,680",8001009004,0.055952381,0.013690476,0.030357143,0.005952381,0.04047619,0.049404762,0.033928571,0.007142857,0.08452381,0.133928571,0.161309524,0.120238095,0.213690476,0.011904762,0.025,0.0125,"3,925",0.590063694,0.035923567,0.023949045,0.021656051,0.001273885,0.327133758,,,,0.176294407,0.049477319,0.182142857,0.017857143,0.190257649,0.277226721,0.194318182,0.043606557,0.44454955,0.461189516,0.583881098,0.274829932,0.213690476,0.040124902,0.064371981,0.01875,0.485298698,0.07753265,0.119745223,0.072941929,0.042145366,0.643516641,,
60,"1,596",8001009101,0.026315789,0,0.014411028,0.016290727,0.010025063,0.016917293,0.00877193,0.060150376,0.103383459,0.128446115,0.144110276,0.203007519,0.094611529,0.085213033,0.060150376,0.028195489,"3,466",0.594345066,0.023658396,0.033179458,0.026832083,0.000577034,0.321407963,"1,334",0.787106447,0.212893553,0.082915622,0,0.086466165,0.04887218,0.047122638,0.094928617,0.050239234,0.367213115,0.54374111,0.442310413,0.521626151,0.464017186,0.094611529,0.287209828,0.154879954,0.042293233,0.490674235,0.051061136,0.165897288,0.090375845,0.019090659,0.632253223,0.805485518,0.194514482
61,"1,143",8001009103,0.035870516,0.031496063,0.043744532,0.026246719,0.041994751,0.052493438,0.129483815,0.056867892,0.034995626,0.162729659,0.121609799,0.117235346,0.064741907,0.067366579,0.01312336,0,"3,329",0.462901772,0.010814058,0.031240613,0.011114449,0,0.483929108,"1,054",0.831119545,0.168880455,0.113020595,0.113826629,0.262467192,0.078740157,0.197395615,0.294558322,0.74158912,0.347173816,0.184058074,0.560367454,0.440182707,0.267966504,0.064741907,0.227058503,0.033791066,0,0.325638756,0.023339625,0.156203064,0.037435696,0,0.951954442,0.850762662,0.149237338
62,"1,978",8001009104,0.076845298,0.040444894,0.049039434,0.01718908,0.067239636,0.053083923,0.039433771,0.05156724,0.01314459,0.072800809,0.1380182,0.158746208,0.09908999,0.07330637,0.041456016,0.00859454,"5,112",0.581181534,0.033646322,0.027386541,0.056533646,0.000195618,0.301056338,"1,738",0.725546605,0.274453395,0.242123678,0.146167664,0.294236603,0.05156724,0.316058772,0.297871731,0.225847964,0.314813771,0.069133441,0.250693108,0.49957508,0.362848476,0.09908999,0.247078519,0.106744235,0.01289181,0.474146576,0.072617748,0.136932707,0.190416675,0.006471853,0.592218806,0.742157691,0.257842309
63,"1,380",8001009202,0.029710145,0.045652174,0.025362319,0.012318841,0.045652174,0.013768116,0.07173913,0.047826087,0.12173913,0.105797101,0.097826087,0.147101449,0.186231884,0.030434783,0.01884058,0,"3,435",0.623871907,0.027365357,0.041630277,0.016302766,0.002620087,0.288209607,"1,366",0.680819912,0.319180088,0.093610536,0.16498675,0.152173913,0.036956522,0.214587272,0.077257525,0.410869565,0.291974341,0.640282021,0.364317438,0.354094425,0.336231884,0.186231884,0.102580185,0.048512217,0,0.527747076,0.059061747,0.208151383,0.054910989,0.086683263,0.566947537,0.696146457,0.303853543
64,"2,042",8001009203,0.075905975,0.024975514,0.011753183,0.051420176,0.039177277,0.063173359,0.056807052,0.080313418,0.021547502,0.089618022,0.267384917,0.107737512,0.041625857,0.042115573,0.019098923,0.007345739,"3,470",0.544092219,0.049279539,0.025360231,0.06945245,0.003170029,0.308645533,"1,596",0.055764411,0.944235589,0.239164063,0.090261396,0.070519099,0.154260529,0.184152129,0.354486948,0.325349479,0.490306835,0.113328216,0.308603994,0.967834975,0.246257171,0.041625857,0.141950193,0.049177419,0.011018609,0.427578565,0.106358404,0.126801153,0.233929799,0.104877589,0.607147786,0.053139495,0.946860505
65,"2,643",8001009204,0.030268634,0.02913356,0.065077563,0.014755959,0.02913356,0.033295498,0.04918653,0.045402951,0.053348468,0.065455921,0.124858116,0.198259554,0.156261824,0.069617858,0.035944003,0,"5,618",0.642755429,0.040939836,0.018333927,0.122819509,0.003737985,0.171413314,"2,445",0.532924335,0.467075665,0.09537022,0.105288556,0.39046538,0.044267877,0.136941808,0.186832225,0.281704674,0.277181295,0.280584103,0.225400632,0.451940419,0.453164694,0.156261824,0.234646421,0.092551467,0,0.551456548,0.088359098,0.091669633,0.413680772,0.123667917,0.337193327,0.544003351,0.455996649
66,"1,022",8001009206,0.028375734,0.036203523,0.045009785,0.005870841,0.034246575,0.016634051,0.042074364,0,0.056751468,0.046966732,0.199608611,0.089041096,0.140900196,0.094911937,0.06555773,0.097847358,"2,137",0.65138044,0.038839495,0.025269069,0.137576041,0,0.146934956,747,0.840696118,0.159303882,0.089406082,0.130839367,0.270058708,0.017612524,0.160975448,0.093339249,0.240971357,0,0.298482044,0.161732214,0.722509695,0.203522505,0.140900196,0.319899907,0.168803237,0.146771037,0.562285802,0.083826,0.126345344,0.463383737,0,0.289041063,0.860614273,0.139385727
67,"1,460",8001009207,0.039041096,0.00890411,0.036986301,0.028767123,0.043835616,0.047260274,0.02739726,0.03630137,0.02260274,0.059589041,0.156164384,0.145890411,0.075342466,0.073287671,0.159589041,0.039041096,"3,442",0.633933759,0.020918071,0.029633934,0.046194073,0.000290529,0.269029634,"1,516",0.535620053,0.464379947,0.123010437,0.032179412,0.221917808,0.08630137,0.206048574,0.265193278,0.156911582,0.221616887,0.118878193,0.205197746,0.565257585,0.333463796,0.075342466,0.247015495,0.410922507,0.058561644,0.540380376,0.045146783,0.148169669,0.155590916,0.009611886,0.529217918,0.546776488,0.453223512
68,"2,273",8001009304,0.011438627,0.003959525,0.161460625,0,0.014958205,0.086229652,0.02199736,0.033435988,0.062912451,0.112186538,0.11966564,0.098988121,0.086229652,0.092828861,0.033435988,0.060272767,"4,726",0.718366483,0.03935675,0.026449429,0.042742277,0.001904359,0.171180702,"2,046",0.639296188,0.360703812,0.036040754,0.014309705,0.968763748,0,0.07031079,0.483863556,0.125984882,0.204123964,0.330885483,0.386319771,0.433145569,0.226258563,0.086229652,0.312878914,0.08609363,0.090409151,0.646391072,0.084942375,0.132247143,0.143964572,0.063004022,0.336735748,0.65343018,0.34656982
69,"1,164",8001009306,0.036941581,0.02233677,0.038659794,0.007731959,0.054982818,0.014604811,0.051546392,0.04209622,0.020618557,0.154639175,0.213917526,0.117697595,0.068728522,0.075601375,0.032646048,0.047250859,"3,038",0.57636603,0.015470704,0.017445688,0.04114549,0.001974984,0.347597103,"1,186",0.81703204,0.18296796,0.116395298,0.080724985,0.231958763,0.023195876,0.258445806,0.081952502,0.295220244,0.256993972,0.108442463,0.532507483,0.774302701,0.269023073,0.068728522,0.254813813,0.084059631,0.070876289,0.468100403,0.033389911,0.08722844,0.138586275,0.065340577,0.683770828,0.836270568,0.163729432
70,"1,079",8001009307,0.042632067,0,0.014828545,0.031510658,0.072289157,0.061167748,0,0.03429101,0.010194625,0.111214087,0.105653383,0.238183503,0.133456905,0.090824838,0.047265987,0.006487488,"3,037",0.580507079,0.016792888,0.027658874,0.026012512,0.006256174,0.342772473,"1,214",0.55354201,0.44645799,0.134324845,0,0.08897127,0.094531974,0.339793958,0.343232788,0,0.209343806,0.053618215,0.38297109,0.382426355,0.544419436,0.133456905,0.306124371,0.121704208,0.009731233,0.473299756,0.036243536,0.138294369,0.087615366,0.206979957,0.674280123,0.56521316,0.43478684
71,"1,416",8001009308,0.003531073,0.015536723,0.041666667,0.007768362,0.040254237,0.033898305,0.134887006,0.043785311,0.015536723,0.115819209,0.125,0.121468927,0.129237288,0.031779661,0.126412429,0.013418079,"3,462",0.544194107,0.019641826,0.037261698,0.01502022,0.002599653,0.381282496,"1,328",0.594126506,0.405873494,0.011125684,0.056149647,0.25,0.023305085,0.189214362,0.190214781,0.772534669,0.267305733,0.081714766,0.39882905,0.452453988,0.277643261,0.129237288,0.107113087,0.325496738,0.020127119,0.427706493,0.042392304,0.186308492,0.050591116,0.086007224,0.750034581,0.606963234,0.393036766
72,"1,543",8001009309,0.044069994,0.058327933,0.104342191,0.018794556,0.027219702,0.050550875,0.058976021,0.055087492,0.067401167,0.049902787,0.08360337,0.170447181,0.088139987,0.06610499,0.040181465,0.016850292,"3,211",0.626907505,0.025537216,0.030520087,0.10962317,0.003737154,0.203674868,"1,413",0.532200991,0.467799009,0.138855456,0.210796885,0.626053143,0.056383668,0.127945748,0.283657946,0.337771755,0.336304623,0.354493703,0.171842661,0.302613425,0.389593556,0.088139987,0.222806328,0.103462419,0.025275437,0.531558464,0.055116131,0.152600436,0.369232854,0.123640407,0.400656195,0.543259232,0.456740768
73,"1,692",8001009310,0.013002364,0.025413712,0.041371158,0.031914894,0.021276596,0.056146572,0.028959811,0.017730496,0.071513002,0.094562648,0.209219858,0.182624113,0.104609929,0.042553191,0.01536643,0.043735225,"4,742",0.553353016,0.025094897,0.033319275,0.050611556,0.000843526,0.336777731,"1,857",0.57996769,0.42003231,0.040967766,0.091845039,0.24822695,0.095744681,0.100010279,0.315057283,0.165860735,0.108243228,0.376119737,0.325631053,0.757298873,0.417426545,0.104609929,0.143425183,0.039566702,0.065602837,0.439206089,0.054161488,0.166596373,0.170469886,0.027907307,0.662487649,0.59239778,0.40760222
74,"2,101",8001009316,0.004283674,0.022846264,0.107091861,0.069966683,0.021894336,0.097572584,0.043788672,0.050928129,0.096144693,0.126606378,0.09328891,0.12565445,0.026653974,0.048072347,0.029985721,0.035221323,"6,140",0.515798046,0.007654723,0.024592834,0.014006515,0.000162866,0.437785016,"2,011",0.781700646,0.218299354,0.013496974,0.082566294,0.642551166,0.209900048,0.102913956,0.547512559,0.250789667,0.310912056,0.505669115,0.435975188,0.337671515,0.287210172,0.026653974,0.16202745,0.07720961,0.052831985,0.392053417,0.016520936,0.122964169,0.047176754,0.005388292,0.861182732,0.799924464,0.200075536
75,"2,469",8001009318,0.088294856,0.050627785,0.019441069,0.172944512,0.022276225,0.096800324,0.066018631,0.057108141,0.036857027,0.093560146,0.104495747,0.083434589,0.051032807,0.042527339,0.014580802,0,"4,958",0.508067769,0.045381202,0.029043969,0.051835418,0.001815248,0.363856394,"2,038",0.400392542,0.599607458,0.278198872,0.182968585,0.116646416,0.518833536,0.10470902,0.543179146,0.378106705,0.348640519,0.19384804,0.322178889,0.37823614,0.190707632,0.051032807,0.143338048,0.037543804,0,0.38234756,0.097944752,0.145219847,0.174592097,0.060055871,0.715755066,0.407665272,0.592334728
